Epoch,Train Loss,Validation Loss
1,0.27421967489154714,0.22565699815750123
2,0.17872840460193784,0.07720526158809662
3,0.04339765237742349,0.026646864786744117
4,0.02307056772865747,0.019558864831924438
5,0.018198655133968906,0.016052047535777093
6,0.01521305024231735,0.014217461086809635
7,0.013518840025522207,0.01242381390184164
8,0.011746432583190893,0.010728449188172817
9,0.01033741588655271,0.009766926243901252
10,0.009471533329863297,0.0090828875079751
11,0.009015915229132301,0.008780020661652089
12,0.008755355240090898,0.00855020172894001
13,0.008527294683613275,0.008362581208348274
14,0.00831350326342018,0.00817102175205946
15,0.008149069096697005,0.008028233237564564
16,0.008023592692456748,0.007896843925118446
17,0.007982250744182812,0.00793771306052804
18,0.007877408061176538,0.007751065399497747
19,0.0077812176099733305,0.00766345914453268
20,0.007719981288047214,0.0076676799915730955
21,0.0076664317595331296,0.007595486380159855
22,0.0076062090351785485,0.007489868253469467
23,0.007936110499462015,0.007681737095117569
24,0.007612159941345453,0.0074749385938048364
25,0.00750421512087709,0.007402521744370461
26,0.007442993920688566,0.007349632773548364
27,0.007400452698531903,0.0073346029035747055
28,0.007354961389577703,0.0072736795991659164
29,0.007323328748737511,0.007442378997802734
30,0.007332320006466226,0.007220782432705164
31,0.0072538507612128,0.007179889734834433
32,0.0072276581961073375,0.0071482108905911446
33,0.007200930978318578,0.007115773390978575
34,0.007239227403739565,0.007153227087110281
35,0.007150420551433375,0.007049009948968887
36,0.007119620194364535,0.0071049176156520845
37,0.007106366371245761,0.007014458160847425
38,0.007091633093200232,0.007034277729690075
39,0.007064288629120902,0.007036218512803316
40,0.007052155946822543,0.006990109384059906
41,0.007050086817655124,0.006964418757706881
42,0.0070039136825423495,0.006940235570073128
43,0.007031018306550227,0.006962472572922707
44,0.006984850048626724,0.006922243908047676
45,0.006969653805227656,0.006880378723144532
46,0.006959681374658095,0.0069080284796655175
47,0.006936341082971347,0.006873388867825269
48,0.006931145528429433,0.007021357584744692
49,0.00693194075536571,0.006839352287352085
50,0.006875682793753712,0.00678754998371005
51,0.006916165768511985,0.006849232595413923
52,0.006895992218663818,0.006807268038392067
53,0.006831388896037089,0.0067710733972489836
