Epoch,Train Loss,Validation Loss
1,0.02158894744934514,0.017175393644720316
2,0.015885305416304618,0.015143170021474361
3,0.01473120495211333,0.014647118747234344
4,0.01436849994934164,0.01445795118343085
5,0.01424115098780021,0.014359746710397303
6,0.014174571231706068,0.01431588630657643
7,0.014164091378916055,0.014233042253181338
8,0.014080803579417989,0.01416729367338121
9,0.013946122024208307,0.014146844623610377
10,0.014011831721290946,0.014137304155156016
11,0.013951126660685986,0.014146789093501866
12,0.013934701157268137,0.014068531221710145
13,0.013875671138521284,0.014057668740861118
14,0.013893511815695092,0.014098023413680494
15,0.013844689499819651,0.014033919549547136
16,0.013893841329263523,0.014006471843458712
17,0.013797764346236363,0.013988624443300068
18,0.013851847004843876,0.014011656399816275
19,0.013761404843535274,0.01393302681390196
20,0.013778736349195242,0.014069281984120607
21,0.013790765689918771,0.013940720586106181
22,0.013711761363083497,0.013991899322718382
23,0.01374000875512138,0.014013386913575232
24,0.01362939880345948,0.013857348007149994
25,0.013650211651111022,0.013953627902083099
26,0.013708009792026132,0.013941076816990972
27,0.01364587651914917,0.013885578257031739
28,0.013625353662064299,0.01381589937955141
29,0.01360668838606216,0.013913118047639728
30,0.013612564653158188,0.013817722792737186
31,0.013577773526776582,0.013915394083596766
32,0.013659069081768394,0.013807267998345196
33,0.013591062132036313,0.013763248571194708
34,0.013565124856540933,0.013777213636785746
35,0.013536858197767287,0.013750478625297546
36,0.013523278961656615,0.013792887679301202
37,0.013622239435790107,0.013820125488564372
38,0.013493983482476324,0.013763388968072832
39,0.0134946905891411,0.013763504102826118
40,0.013517740066163242,0.013800277607515454
41,0.01349242523428984,0.013853262877091765
42,0.013510439253877848,0.013744840631261468
43,0.013441417104331776,0.013694109627977014
44,0.013462275586789474,0.013723521144129336
45,0.013417361973552033,0.01392925891559571
46,0.013614450115710497,0.013854530407115817
47,0.013444615324260667,0.013703758595511317
48,0.013331120688235387,0.013612246606498957
49,0.013383201381657273,0.013711426756344736
50,0.013436995737720281,0.01371282956097275
51,0.01338681997731328,0.01373677421361208
52,0.013392409338848665,0.013709108461625874
53,0.013371763663599268,0.013649144326336682
54,0.013348853826755658,0.013683525379747152
55,0.013340431003598496,0.013622254482470453
56,0.013350117456866428,0.013759597786702216
57,0.013333611306734383,0.013704705983400345
58,0.013331112859304994,0.013686997815966606
59,0.013264775509014726,0.013689513551071286
60,0.01330075936857611,0.013623334001749754
61,0.013284560351166874,0.013598368386738002
62,0.013270212395582348,0.01360387192107737
63,0.013308584719197825,0.013643923099152744
64,0.013259917293908074,0.013605989748612046
65,0.013310655223904178,0.01366405375301838
66,0.013300142891239375,0.013569426606409252
67,0.013271530391648412,0.013553321827203035
68,0.013236385682830587,0.013641701312735677
69,0.013217969244578853,0.013551047188229859
70,0.013235264661489055,0.01367980393115431
71,0.013310848677065223,0.013540847226977348
72,0.013166120916139334,0.013545944588258862
73,0.013172368140658364,0.013555761077441275
74,0.013186029333155602,0.01349284965544939
75,0.013200931891333312,0.01354794017970562
76,0.013130572711816058,0.013588577625341713
77,0.01313622365705669,0.013604709063656628
78,0.013198809581808746,0.013514700811356306
79,0.013171692669857293,0.01359038450755179
80,0.013327145803486928,0.014110646210610867
81,0.013246455491753295,0.013514311984181404
82,0.013082086719805375,0.013467725948430598
83,0.013059194083325565,0.013597372337244451
84,0.013095184083795175,0.013558160280808806
85,0.013115103618474677,0.013489941135048866
86,0.013109891762724146,0.013503200956620276
87,0.013083456229651347,0.013447167468257248
88,0.013141460425686091,0.013611943810246885
89,0.013337497977772728,0.013634626637212932
90,0.013138622947735712,0.013480834080837667
91,0.013019061443628743,0.013517239829525352
92,0.013009453454287723,0.013416584581136703
93,0.012957006169017404,0.013548087677918375
94,0.012992239295272157,0.013448188663460314
95,0.013047323183855042,0.01339759270194918
96,0.013077005161903799,0.013616473181173205
97,0.013020574842812493,0.01345692586619407
98,0.013056121621048078,0.013429720071144402
99,0.013012508308747783,0.013635857496410608
100,0.012991215859074146,0.013797294930554926
101,0.013353742309845984,0.013655665563419461
102,0.013036440825089812,0.013411666615866125
103,0.012919848290039226,0.013424032367765903
104,0.01287616990157403,0.013405714649707079
105,0.012947528477525339,0.01342942169867456
106,0.012962209031684324,0.013390015927143395
107,0.012967914954060689,0.013406386249698699
108,0.012964067951543257,0.013949762796983123
109,0.013150147307896987,0.013465252937749028
110,0.012849526858190075,0.013360854121856391
111,0.01292953989468515,0.013466750388033688
112,0.012936950253788382,0.013367285719141364
113,0.012929382850416005,0.013393984991125762
114,0.012969804578460753,0.013517850660718977
115,0.012977332633454353,0.013391087530180812
116,0.012953896832186729,0.013518487103283405
117,0.012944539252202958,0.013375446200370789
118,0.01286297311889939,0.013310874928720295
119,0.012825404992327094,0.013361032353714108
120,0.012997822370380163,0.013702652999199927
121,0.01291592902271077,0.013319656951352954
122,0.012879337882623076,0.013381307711824775
123,0.012781285535311326,0.013312672730535269
124,0.012797861389117315,0.013303242507390678
125,0.01289384748088196,0.01341354672331363
126,0.012906244170153514,0.013356056762859225
127,0.012882367358542979,0.01342693215701729
128,0.012797191797289997,0.013295689015649259
129,0.012807107210392132,0.01336537511087954
130,0.012811602355213836,0.013288985355757177
131,0.01282501599052921,0.013308253954164684
132,0.012784299382474273,0.013366616796702147
133,0.01284251650213264,0.013375569833442569
134,0.012867255602031946,0.01330959820188582
135,0.012836862908443436,0.013473034952767193
136,0.012948766292538494,0.013279288774356246
137,0.0127676582778804,0.013302963809110224
138,0.012832103908294812,0.01351794262882322
139,0.01295286329695955,0.013299191137775779
140,0.012772226240485907,0.013237227918580174
141,0.012765374325681478,0.013262375723570585
142,0.01275581881054677,0.013361255405470729
143,0.012765231454977766,0.01333605102263391
144,0.012780540157109499,0.01328063162509352
145,0.012770934001309797,0.013285736902616918
146,0.01276414276799187,0.013306286185979843
147,0.012784680700860918,0.013362861820496619
148,0.012786981620592996,0.013252894626930356
149,0.012743813102133572,0.01331744552589953
150,0.012740742007736117,0.013273618766106665
151,0.012724184460239485,0.013604052597656846
152,0.012705265515251085,0.013223835034295917
153,0.012681833788519725,0.01330282329581678
154,0.012651867291424423,0.01333447266370058
155,0.012798319337889552,0.01323244848754257
156,0.012650920863961801,0.01330347009934485
157,0.012730310263577849,0.01335757551714778
158,0.01267015331541188,0.013232421944849193
159,0.012729107984341681,0.013441146817058325
160,0.012766942294547334,0.013318052631802857
161,0.012664831563597545,0.013189966208301485
162,0.012740178586682305,0.013634429313242435
163,0.01275338209234178,0.013264374691061676
164,0.012635994469746947,0.013200809131376445
165,0.012612344202352688,0.013315271004103124
166,0.012636136409128085,0.013223732355982065
167,0.012647192634176463,0.013266839319840074
168,0.012673281860770658,0.013268211972899735
169,0.012732961651636288,0.013278942788019776
170,0.012697870493866503,0.013343960628844798
171,0.012695232580881566,0.013325435691513121
172,0.0125674314040225,0.013198019354604185
173,0.012589365884196013,0.0132469815434888
174,0.012718182522803545,0.013656420167535543
175,0.012732247647363693,0.013255389640107751
176,0.01258556847460568,0.013179033529013395
177,0.012536725611425936,0.013169791316613555
178,0.012593377876328304,0.013176832348108292
179,0.012574643333209679,0.013183659291826189
180,0.012582176801515743,0.01334866986144334
181,0.012617159925866872,0.013181455782614648
182,0.01259941267198883,0.013183596427552402
183,0.012564852484501898,0.01342106459196657
184,0.01259489412768744,0.013148079393431544
185,0.012561843934236094,0.013227750430814922
186,0.01251150932512246,0.013451511855237186
187,0.012770427973009646,0.013181526213884354
188,0.012549552047858015,0.013172461651265621
189,0.012527027574833483,0.013223982765339315
190,0.012572575535159558,0.01315163797698915
191,0.012532011460280046,0.013262252206914127
192,0.012508113984949887,0.01318068418186158
193,0.012503353384090587,0.013173667946830392
194,0.012493893358623609,0.01319487055297941
195,0.012492555979406461,0.013201599824242294
196,0.012599211651831865,0.013129942817613482
197,0.012553202890558168,0.013145159697160125
198,0.012457256816560403,0.013204612652771175
199,0.012613171362318099,0.013267182395793498
200,0.012621468427823856,0.013244290486909449
201,0.012503150850534439,0.013147842604666948
202,0.012514554808149114,0.013279546634294093
203,0.012510203989222646,0.013101534568704665
204,0.012502442725235596,0.013127610320225358
205,0.012466412066714838,0.013336449046619236
206,0.012673567980527878,0.013495736988261342
207,0.012549409497296438,0.013144695898517966
208,0.012453525239834562,0.013110312982462347
209,0.012401982938172296,0.01317390170879662
210,0.012466177169699222,0.013238358194939792
211,0.012532222986919805,0.013112207758240402
212,0.012450933019863442,0.013246640446595848
213,0.012487371655879542,0.01309751602821052
214,0.01243305200478062,0.01317284896504134
215,0.012463207473047078,0.013103783363476396
216,0.012664897687500343,0.013541297521442175
217,0.01255266327643767,0.013113871333189309
218,0.012384836532874033,0.013107592589221895
219,0.012444691557902843,0.013159049092791975
220,0.012381359440041706,0.013085886603221297
221,0.012429532129317522,0.013194696512073278
222,0.012384660134557635,0.013099442701786757
223,0.012549854291137308,0.013108243816532195
224,0.01244502532063052,0.013098774943500757
225,0.012426696863258258,0.013118898496031761
226,0.012405411340296268,0.01322792808059603
227,0.01245117947109975,0.013113847933709621
228,0.012379197141854092,0.013104167650453746
229,0.012383234774461016,0.013122304109856486
230,0.01243396254722029,0.013085572747513652
231,0.012420145416399464,0.013737505883909762
232,0.01248038635822013,0.013051407295279205
233,0.01239487947896123,0.013425108511000872
234,0.012489398184698075,0.013081405777484179
235,0.012336770771071315,0.013143237796612084
236,0.012360190565232188,0.013043168233707547
237,0.012455641030101106,0.01308428484480828
238,0.01233767144731246,0.013136171735823154
239,0.012400454172166064,0.013091860921122134
240,0.01237645436776802,0.01308838080149144
241,0.012397000420605764,0.013197661028243601
242,0.012425605294993147,0.013370828703045845
243,0.012339761073235422,0.013105623656883836
244,0.01234459553961642,0.013062415062449872
245,0.012345846917014569,0.013128521153703332
246,0.012416892044711858,0.013109522755257785
247,0.012477507087169215,0.013292350806295872
248,0.012410546594765037,0.013109674328006804
249,0.012315394618781283,0.013083672616630793
250,0.01233564576250501,0.013154721586033702
251,0.012419037782819942,0.013087916770018637
252,0.012307479046285152,0.013044872088357806
253,0.012321680696913972,0.01311868883203715
254,0.01241599180502817,0.013126964215189219
255,0.012330413068411872,0.01315384788904339
256,0.012336793122813106,0.013103934354148805
257,0.012381826381897554,0.013157142326235771
258,0.012297037756070495,0.013048421475104988
259,0.012359082436887547,0.013140578637830913
260,0.01229763001902029,0.013083230121992528
261,0.012351165700238198,0.013158568763174117
262,0.012298607209231704,0.01314460439607501
263,0.012314493913436309,0.01309004717040807
264,0.012270893406821415,0.013126235106028616
265,0.012434756208676845,0.013351267552934587
266,0.012301886861678213,0.013019581907428801
267,0.0123030693794135,0.013062630780041218
268,0.012315173167735338,0.013046236825175583
269,0.012284181138966233,0.013041000696830451
270,0.012316122039919719,0.01319113653153181
271,0.012320728390477598,0.013023562612943351
272,0.012304776057135314,0.013009704765863717
273,0.012252929125679657,0.01309544953983277
274,0.012427325447788462,0.01330044202040881
275,0.012339880544459447,0.013082671677693725
276,0.012221766170114279,0.01301413041073829
277,0.012184746330603957,0.013072070316411555
278,0.012330282886978239,0.013024227926507592
279,0.012300519621931016,0.013004995649680495
280,0.012262800824828446,0.013077533920295537
281,0.012288555299164727,0.013019010541029274
282,0.01226669194875285,0.01300400320906192
283,0.012225051032146439,0.012987226597033441
284,0.01232754290685989,0.013130441890098155
285,0.012244915618794039,0.01312870322726667
286,0.012327453965554014,0.01303824968636036
287,0.012242805445566773,0.01300330355297774
288,0.012210560496896505,0.013059627148322761
289,0.012294955929974094,0.013029583147726953
290,0.012261206458788365,0.012989801936782897
291,0.012262122239917517,0.013460170943289995
292,0.012462842365493998,0.013081973069347441
293,0.012214438378578052,0.012991639785468578
294,0.012221877841511741,0.013014851836487651
295,0.012244937446666881,0.0130387773970142
296,0.012256042246008292,0.013006028602831066
297,0.012212203408125788,0.01315970509313047
298,0.012278126610908657,0.012989458278752863
299,0.012161036516772583,0.012992773205041885
300,0.012213987443828955,0.013057005126029253
301,0.012240809999639168,0.01301222515758127
302,0.01215964532457292,0.013030627625994384
303,0.012201634468510747,0.013025254011154175
304,0.012216128525324166,0.013080758624710143
305,0.012193070288049057,0.01328819477930665
306,0.012323385803028941,0.013025143649429083
307,0.012270968145458028,0.013072484754957259
308,0.012247749487869442,0.013015511212870479
309,0.01217662577982992,0.013064848957583308
310,0.012108263414120302,0.012981707928702235
311,0.01223209997988306,0.01295504264999181
312,0.012128484988352284,0.012946654460392892
313,0.012231437664013356,0.013139223796315491
314,0.012315013707848266,0.013164488016627729
315,0.012161520542576909,0.012928170734085143
316,0.012159075267845765,0.013073705486021936
317,0.012189566798042506,0.013004721840843558
318,0.012199302582303062,0.012985558714717627
319,0.012190541863674298,0.012994981720112264
320,0.012381321779685095,0.01321668759919703
321,0.012336179264821112,0.012997088371776044
322,0.012105099740438163,0.012991545489057899
323,0.0120609347068239,0.012941712280735373
324,0.012091108743334189,0.01309332309756428
325,0.012107111018849537,0.012986719724722207
326,0.012155812961282209,0.01323574164416641
327,0.012158979923697188,0.012962765991687775
328,0.012451757676899433,0.013370451983064413
329,0.012337816966464743,0.012957010534591973
330,0.012096479127649218,0.013066289597190917
331,0.0121158538677264,0.012991576339118183
332,0.012074101774487644,0.013004732667468488
333,0.01208047172985971,0.01302298076916486
334,0.01209597845445387,0.013006554683670402
335,0.012120928324293345,0.013170971651561558
336,0.012206104292999953,0.013106450205668807
337,0.012145576212788,0.013061517151072621
338,0.012111021933378652,0.012969014118425548
339,0.012134151271311566,0.012946409406140447
340,0.0121302408806514,0.013064242899417877
341,0.01212592827505432,0.01309490343555808
342,0.012205832783365622,0.013081292039714754
343,0.012085961090633646,0.012979966821148992
344,0.012078664731234312,0.012923352769576013
345,0.012187030661152676,0.012983165099285543
346,0.012151168863056228,0.012993671000003815
347,0.012091163109289482,0.012958550942130387
348,0.01209241567994468,0.013020441634580493
349,0.012080934859113768,0.012909767334349453
350,0.012092341901734471,0.013205388560891151
351,0.012381749518681318,0.013228794559836388
352,0.01208993574255146,0.012962268898263574
353,0.012064647220540792,0.013000920065678656
354,0.012077435967512429,0.013094752095639706
355,0.012150782073149458,0.013048426946625113
356,0.012133081763749942,0.012953588273376226
357,0.012086367118172348,0.012960497988387942
358,0.01208138428046368,0.013108821702189744
359,0.012111308722523972,0.012885573552921414
360,0.012087506300304085,0.012989979120902717
361,0.012087987823178992,0.01293440570589155
362,0.012170726957265288,0.013190826051868498
363,0.012145842134486884,0.013158532325178385
364,0.012020781490718946,0.012918551336042583
365,0.01206263352651149,0.013130744802765548
366,0.012052504549501464,0.01292113633826375
367,0.012083960144082084,0.013126820093020797
368,0.01206210584496148,0.012986275251023471
369,0.012107561196899042,0.013137709000147879
370,0.012057240644935519,0.012979345046915114
371,0.012071833974914625,0.013007213012315333
372,0.01215087840682827,0.013032612507231534
373,0.0120510361448396,0.0130568768363446
374,0.012078489293344319,0.012982810731045902
375,0.012133118201745674,0.012912295875139534
376,0.012040557019645348,0.012984497472643852
377,0.012109851581044495,0.013113858178257942
378,0.012039353779982775,0.012926385854370892
379,0.012053413229295984,0.012974715558812022
380,0.01208551271702163,0.013148640166036785
381,0.012069064046954736,0.012988045695237815
382,0.012069615942891687,0.012982490239664912
383,0.012070417491486296,0.013003631844185293
384,0.012066629657056183,0.013147321180440485
385,0.012170179252279922,0.013123864540830255
386,0.012246668833540753,0.013036604737862945
387,0.011996671615634114,0.013104724581353366
388,0.012021914531942457,0.012937817722558975
389,0.012031926162308082,0.012984582455828786
390,,
391,,
392,,
393,,
394,,
395,,
396,,
397,,
398,,
399,,
400,,
401,,
402,,
403,,
404,,
405,,
406,,
407,,
408,,
409,,
410,,
411,,
412,,
413,,
414,,
415,,
416,,
417,,
418,,
419,,
420,,
421,,
422,,
423,,
424,,
425,,
426,,
427,,
428,,
429,,
430,,
431,,
432,,
433,,
434,,
435,,
436,,
437,,
438,,
439,,
440,,
441,,
442,,
443,,
444,,
445,,
446,,
447,,
448,,
449,,
450,,
451,,
452,,
453,,
454,,
455,,
456,,
457,,
458,,
459,,
460,,
461,,
462,,
463,,
464,,
465,,
466,,
467,,
468,,
469,,
470,,
471,,
472,,
473,,
474,,
475,,
476,,
477,,
478,,
479,,
480,,
481,,
482,,
483,,
484,,
485,,
486,,
487,,
488,,
489,,
490,,
491,,
492,,
493,,
494,,
495,,
496,,
497,,
498,,
499,,
500,,
501,,
502,,
503,,
504,,
505,,
506,,
507,,
508,,
509,,
510,,
511,,
512,,
513,,
514,,
515,,
516,,
517,,
518,,
519,,
520,,
521,,
522,,
523,,
524,,
525,,
526,,
527,,
528,,
529,,
530,,
531,,
532,,
533,,
534,,
535,,
536,,
537,,
538,,
539,,
540,,
541,,
542,,
543,,
544,,
545,,
546,,
547,,
548,,
549,,
550,,
551,,
552,,
553,,
554,,
555,,
556,,
557,,
558,,
559,,
560,,
561,,
562,,
563,,
564,,
565,,
566,,
567,,
568,,
569,,
570,,
571,,
572,,
573,,
574,,
575,,
576,,
577,,
578,,
579,,
580,,
581,,
582,,
583,,
584,,
585,,
586,,
587,,
588,,
589,,
590,,
591,,
592,,
593,,
594,,
595,,
596,,
597,,
598,,
599,,
600,,
601,,
602,,
603,,
604,,
605,,
606,,
607,,
608,,
609,,
610,,
611,,
612,,
613,,
614,,
615,,
616,,
617,,
618,,
619,,
620,,
621,,
622,,
623,,
624,,
625,,
626,,
627,,
628,,
629,,
